"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M",
"Geography","Geographic Area Name","Estimate!!Households!!Total","Margin of Error!!Households!!Total","Estimate!!Households!!Total!!Less than $10,000","Margin of Error!!Households!!Total!!Less than $10,000","Estimate!!Households!!Total!!$10,000 to $14,999","Margin of Error!!Households!!Total!!$10,000 to $14,999","Estimate!!Households!!Total!!$15,000 to $24,999","Margin of Error!!Households!!Total!!$15,000 to $24,999","Estimate!!Households!!Total!!$25,000 to $34,999","Margin of Error!!Households!!Total!!$25,000 to $34,999","Estimate!!Households!!Total!!$35,000 to $49,999","Margin of Error!!Households!!Total!!$35,000 to $49,999","Estimate!!Households!!Total!!$50,000 to $74,999","Margin of Error!!Households!!Total!!$50,000 to $74,999","Estimate!!Households!!Total!!$75,000 to $99,999","Margin of Error!!Households!!Total!!$75,000 to $99,999","Estimate!!Households!!Total!!$100,000 to $149,999","Margin of Error!!Households!!Total!!$100,000 to $149,999","Estimate!!Households!!Total!!$150,000 to $199,999","Margin of Error!!Households!!Total!!$150,000 to $199,999","Estimate!!Households!!Total!!$200,000 or more","Margin of Error!!Households!!Total!!$200,000 or more","Estimate!!Households!!Median income (dollars)","Margin of Error!!Households!!Median income (dollars)","Estimate!!Households!!Mean income (dollars)","Margin of Error!!Households!!Mean income (dollars)","Estimate!!Households!!PERCENT ALLOCATED!!Household income in the past 12 months","Margin of Error!!Households!!PERCENT ALLOCATED!!Household income in the past 12 months","Estimate!!Households!!PERCENT ALLOCATED!!Family income in the past 12 months","Margin of Error!!Households!!PERCENT ALLOCATED!!Family income in the past 12 months","Estimate!!Households!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months","Margin of Error!!Households!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months","Estimate!!Families!!Total","Margin of Error!!Families!!Total","Estimate!!Families!!Total!!Less than $10,000","Margin of Error!!Families!!Total!!Less than $10,000","Estimate!!Families!!Total!!$10,000 to $14,999","Margin of Error!!Families!!Total!!$10,000 to $14,999","Estimate!!Families!!Total!!$15,000 to $24,999","Margin of Error!!Families!!Total!!$15,000 to $24,999","Estimate!!Families!!Total!!$25,000 to $34,999","Margin of Error!!Families!!Total!!$25,000 to $34,999","Estimate!!Families!!Total!!$35,000 to $49,999","Margin of Error!!Families!!Total!!$35,000 to $49,999","Estimate!!Families!!Total!!$50,000 to $74,999","Margin of Error!!Families!!Total!!$50,000 to $74,999","Estimate!!Families!!Total!!$75,000 to $99,999","Margin of Error!!Families!!Total!!$75,000 to $99,999","Estimate!!Families!!Total!!$100,000 to $149,999","Margin of Error!!Families!!Total!!$100,000 to $149,999","Estimate!!Families!!Total!!$150,000 to $199,999","Margin of Error!!Families!!Total!!$150,000 to $199,999","Estimate!!Families!!Total!!$200,000 or more","Margin of Error!!Families!!Total!!$200,000 or more","Estimate!!Families!!Median income (dollars)","Margin of Error!!Families!!Median income (dollars)","Estimate!!Families!!Mean income (dollars)","Margin of Error!!Families!!Mean income (dollars)","Estimate!!Families!!PERCENT ALLOCATED!!Household income in the past 12 months","Margin of Error!!Families!!PERCENT ALLOCATED!!Household income in the past 12 months","Estimate!!Families!!PERCENT ALLOCATED!!Family income in the past 12 months","Margin of Error!!Families!!PERCENT ALLOCATED!!Family income in the past 12 months","Estimate!!Families!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months","Margin of Error!!Families!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months","Estimate!!Married-couple families!!Total","Margin of Error!!Married-couple families!!Total","Estimate!!Married-couple families!!Total!!Less than $10,000","Margin of Error!!Married-couple families!!Total!!Less than $10,000","Estimate!!Married-couple families!!Total!!$10,000 to $14,999","Margin of Error!!Married-couple families!!Total!!$10,000 to $14,999","Estimate!!Married-couple families!!Total!!$15,000 to $24,999","Margin of Error!!Married-couple families!!Total!!$15,000 to $24,999","Estimate!!Married-couple families!!Total!!$25,000 to $34,999","Margin of Error!!Married-couple families!!Total!!$25,000 to $34,999","Estimate!!Married-couple families!!Total!!$35,000 to $49,999","Margin of Error!!Married-couple families!!Total!!$35,000 to $49,999","Estimate!!Married-couple families!!Total!!$50,000 to $74,999","Margin of Error!!Married-couple families!!Total!!$50,000 to $74,999","Estimate!!Married-couple families!!Total!!$75,000 to $99,999","Margin of Error!!Married-couple families!!Total!!$75,000 to $99,999","Estimate!!Married-couple families!!Total!!$100,000 to $149,999","Margin of Error!!Married-couple families!!Total!!$100,000 to $149,999","Estimate!!Married-couple families!!Total!!$150,000 to $199,999","Margin of Error!!Married-couple families!!Total!!$150,000 to $199,999","Estimate!!Married-couple families!!Total!!$200,000 or more","Margin of Error!!Married-couple families!!Total!!$200,000 or more","Estimate!!Married-couple families!!Median income (dollars)","Margin of Error!!Married-couple families!!Median income (dollars)","Estimate!!Married-couple families!!Mean income (dollars)","Margin of Error!!Married-couple families!!Mean income (dollars)","Estimate!!Married-couple families!!PERCENT ALLOCATED!!Household income in the past 12 months","Margin of Error!!Married-couple families!!PERCENT ALLOCATED!!Household income in the past 12 months","Estimate!!Married-couple families!!PERCENT ALLOCATED!!Family income in the past 12 months","Margin of Error!!Married-couple families!!PERCENT ALLOCATED!!Family income in the past 12 months","Estimate!!Married-couple families!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months","Margin of Error!!Married-couple families!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months","Estimate!!Nonfamily households!!Total","Margin of Error!!Nonfamily households!!Total","Estimate!!Nonfamily households!!Total!!Less than $10,000","Margin of Error!!Nonfamily households!!Total!!Less than $10,000","Estimate!!Nonfamily households!!Total!!$10,000 to $14,999","Margin of Error!!Nonfamily households!!Total!!$10,000 to $14,999","Estimate!!Nonfamily households!!Total!!$15,000 to $24,999","Margin of Error!!Nonfamily households!!Total!!$15,000 to $24,999","Estimate!!Nonfamily households!!Total!!$25,000 to $34,999","Margin of Error!!Nonfamily households!!Total!!$25,000 to $34,999","Estimate!!Nonfamily households!!Total!!$35,000 to $49,999","Margin of Error!!Nonfamily households!!Total!!$35,000 to $49,999","Estimate!!Nonfamily households!!Total!!$50,000 to $74,999","Margin of Error!!Nonfamily households!!Total!!$50,000 to $74,999","Estimate!!Nonfamily households!!Total!!$75,000 to $99,999","Margin of Error!!Nonfamily households!!Total!!$75,000 to $99,999","Estimate!!Nonfamily households!!Total!!$100,000 to $149,999","Margin of Error!!Nonfamily households!!Total!!$100,000 to $149,999","Estimate!!Nonfamily households!!Total!!$150,000 to $199,999","Margin of Error!!Nonfamily households!!Total!!$150,000 to $199,999","Estimate!!Nonfamily households!!Total!!$200,000 or more","Margin of Error!!Nonfamily households!!Total!!$200,000 or more","Estimate!!Nonfamily households!!Median income (dollars)","Margin of Error!!Nonfamily households!!Median income (dollars)","Estimate!!Nonfamily households!!Mean income (dollars)","Margin of Error!!Nonfamily households!!Mean income (dollars)","Estimate!!Nonfamily households!!PERCENT ALLOCATED!!Household income in the past 12 months","Margin of Error!!Nonfamily households!!PERCENT ALLOCATED!!Household income in the past 12 months","Estimate!!Nonfamily households!!PERCENT ALLOCATED!!Family income in the past 12 months","Margin of Error!!Nonfamily households!!PERCENT ALLOCATED!!Family income in the past 12 months","Estimate!!Nonfamily households!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months","Margin of Error!!Nonfamily households!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months",
"795P200US2601802","Ingham County (Northwest) PUMA; Michigan","53169","2134","7.2","2.3","5.0","1.4","13.2","3.3","10.6","2.5","15.6","2.8","18.8","2.8","12.7","2.5","10.5","2.1","4.9","1.5","1.5","1.1","48243","4154","61621","4190","40.0","(X)","(X)","(X)","(X)","(X)","22756","1973","3.1","1.8","1.7","1.7","6.8","3.7","11.8","4.1","13.1","3.3","22.1","4.5","14.2","3.2","16.6","4.3","7.6","2.7","3.1","2.5","64486","5516","78383","8305","(X)","(X)","44.8","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","80400","7975","N","N","(X)","(X)","(X)","(X)","(X)","(X)","30413","2758","10.9","3.5","7.6","2.1","18.2","4.9","10.8","3.7","19.1","4.6","17.7","3.3","8.7","2.7","4.8","1.7","2.0","1.2","0.2","0.3","37669","5085","45407","4129","(X)","(X)","(X)","(X)","36.1","(X)",
"795P200US2601900","Eaton & Clinton Counties PUMA; Michigan","75952","1344","4.1","0.9","2.6","0.8","4.9","1.1","6.6","1.4","13.5","2.0","19.5","1.8","15.7","1.8","18.0","1.6","8.6","1.5","6.5","1.0","72823","3598","92392","3681","33.1","(X)","(X)","(X)","(X)","(X)","49100","1878","1.8","0.9","1.4","0.8","3.8","1.5","3.4","1.0","10.8","1.9","17.9","2.5","18.1","2.4","22.1","2.6","12.2","2.1","8.4","1.4","89384","3553","109211","5674","(X)","(X)","33.2","(X)","(X)","(X)","38025","1794","0.9","0.6","0.4","0.3","1.4","0.7","2.0","0.7","8.1","1.9","17.6","2.7","18.2","2.6","26.5","3.3","14.8","2.4","10.2","1.9","102256","4733","N","N","(X)","(X)","(X)","(X)","(X)","(X)","26852","1790","8.9","2.1","4.8","1.7","9.7","2.6","13.4","3.4","18.3","3.9","22.9","3.8","9.4","2.0","8.6","2.0","1.5","0.9","2.6","1.5","44810","4517","56964","3936","(X)","(X)","(X)","(X)","31.5","(X)",
"795P200US2602000","Calhoun & Barry Counties PUMA; Michigan","77840","1751","4.2","1.1","4.2","1.1","7.9","1.4","10.1","1.5","14.0","1.9","20.0","2.3","14.1","2.0","13.0","1.5","5.7","1.2","6.7","1.3","61475","2124","81745","3639","35.3","(X)","(X)","(X)","(X)","(X)","50002","1953","3.1","1.2","2.0","0.9","4.1","1.5","8.7","2.0","12.0","2.0","19.3","2.8","16.3","2.3","17.3","2.2","8.7","1.9","8.6","1.9","75936","3867","95217","4659","(X)","(X)","36.4","(X)","(X)","(X)","37343","1922","0.8","0.4","1.0","0.6","3.0","1.7","5.5","1.6","8.8","1.8","20.6","3.4","18.4","2.7","20.2","2.7","10.6","2.4","11.1","2.3","87450","4928","N","N","(X)","(X)","(X)","(X)","(X)","(X)","27838","2333","7.7","2.4","8.9","2.9","15.2","2.8","14.5","3.1","18.5","3.4","17.9","3.2","9.1","3.3","5.0","1.8","1.1","0.8","2.1","1.3","37971","3619","51931","6138","(X)","(X)","(X)","(X)","31.4","(X)",
"795P200US2602101","Kalamazoo County (Outer) PUMA; Michigan","55153","1835","3.6","1.3","1.8","1.0","5.1","1.5","7.5","1.9","10.9","2.4","16.5","3.2","15.6","3.4","19.9","2.9","8.2","1.9","11.1","2.3","84318","5039","109518","8080","37.2","(X)","(X)","(X)","(X)","(X)","36780","1693","1.8","1.3","0.1","0.2","2.9","1.7","5.4","2.2","10.3","2.7","13.6","2.9","16.4","3.4","25.1","3.7","10.2","1.8","14.2","3.1","99168","6120","128928","11072","(X)","(X)","38.1","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","109514","8249","N","N","(X)","(X)","(X)","(X)","(X)","(X)","18373","1727","7.2","3.1","5.3","2.9","10.6","3.6","13.2","4.3","14.4","4.5","20.4","6.7","11.3","5.6","11.1","4.2","2.6","1.9","3.9","2.6","48846","7844","66784","9318","(X)","(X)","(X)","(X)","34.6","(X)",
"795P200US2602102","Kalamazoo County (Central)--Kalamazoo & Portage Cities Area PUMA; Michigan","53244","1893","8.9","2.7","4.6","1.5","11.3","3.0","9.1","2.7","12.3","2.6","15.7","2.9","11.2","2.5","13.4","2.3","7.6","1.7","5.8","1.3","55196","4504","80471","5948","36.6","(X)","(X)","(X)","(X)","(X)","24157","1768","4.1","2.6","0.3","0.4","4.4","2.0","8.8","4.3","11.4","3.4","13.9","3.4","10.9","2.5","19.6","4.0","15.6","3.6","11.0","2.8","91910","11754","115668","11142","(X)","(X)","34.8","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","117183","8738","N","N","(X)","(X)","(X)","(X)","(X)","(X)","29087","2414","13.1","4.5","8.1","2.8","18.0","5.3","11.5","4.5","13.2","4.0","15.5","4.1","11.6","4.2","7.0","2.4","0.6","0.5","1.4","1.1","34322","7414","48857","6414","(X)","(X)","(X)","(X)","37.4","(X)",
"795P200US2602200","St. Joseph & Branch Counties PUMA; Michigan","40719","1070","5.4","1.4","3.7","1.2","9.5","1.8","9.0","1.5","13.2","2.6","19.3","2.6","16.5","2.4","15.9","2.1","4.2","1.1","3.4","1.0","60635","3676","75336","4903","43.5","(X)","(X)","(X)","(X)","(X)","26103","1279","3.4","1.3","2.6","1.4","6.2","2.2","5.4","1.8","13.8","3.0","19.3","3.3","19.9","3.8","18.7","2.7","6.5","1.7","4.2","1.4","74324","4992","85204","4858","(X)","(X)","43.2","(X)","(X)","(X)","19052","1191","1.2","0.7","1.5","1.3","4.5","2.3","3.5","1.2","11.7","3.3","18.6","3.2","22.0","4.3","23.1","3.5","8.9","2.3","4.9","1.8","84374","6016","N","N","(X)","(X)","(X)","(X)","(X)","(X)","14616","1148","10.6","3.1","6.2","2.2","16.1","4.0","15.3","3.6","14.2","4.1","17.8","4.5","9.4","3.0","8.7","3.2","0.5","0.7","1.2","1.0","36375","4402","53656","9597","(X)","(X)","(X)","(X)","41.6","(X)",
"795P200US2602300","Van Buren & Cass Counties PUMA; Michigan","53004","1436","6.2","1.6","2.7","0.8","9.4","2.0","9.8","1.7","13.8","2.2","18.2","2.0","10.8","1.6","16.1","1.8","7.7","1.7","5.5","1.1","60892","5275","83643","4471","41.7","(X)","(X)","(X)","(X)","(X)","37464","1788","4.6","1.8","1.1","0.6","5.4","1.6","7.4","1.8","12.3","2.4","19.8","2.5","12.9","2.2","20.6","2.6","8.6","2.2","7.2","1.6","74497","3567","98016","5679","(X)","(X)","41.7","(X)","(X)","(X)","26740","1599","2.2","1.2","0.5","0.3","1.7","0.7","4.3","1.4","11.9","2.6","19.2","2.9","14.0","2.8","25.3","3.1","11.3","3.1","9.5","2.1","91691","7522","N","N","(X)","(X)","(X)","(X)","(X)","(X)","15540","1596","14.0","3.8","6.9","2.3","17.1","4.2","15.8","4.2","17.9","4.6","12.6","3.2","7.1","2.6","4.5","1.7","3.7","2.3","0.4","0.5","32632","3900","43471","4209","(X)","(X)","(X)","(X)","37.8","(X)",
"795P200US2602400","Berrien County PUMA; Michigan","63311","1670","5.9","1.3","4.7","1.5","8.4","1.4","9.7","1.5","12.6","2.1","17.5","2.2","13.2","2.3","14.4","1.7","6.8","1.4","7.0","1.4","61333","4193","83779","4444","38.1","(X)","(X)","(X)","(X)","(X)","39694","2142","4.2","1.2","1.9","0.9","5.4","1.9","7.9","1.8","10.9","2.2","16.6","2.6","16.4","3.2","17.9","2.3","9.6","2.0","9.2","2.0","80686","5823","100650","5783","(X)","(X)","38.2","(X)","(X)","(X)","29190","1838","1.1","0.7","1.5","1.1","3.0","1.4","5.9","2.0","9.3","2.3","14.2","2.9","19.1","3.9","21.2","2.8","12.3","2.7","12.4","2.8","94151","4483","118478","7650","(X)","(X)","(X)","(X)","(X)","(X)","23617","2070","10.2","2.9","9.7","3.4","13.7","2.7","13.5","2.7","14.7","3.7","19.0","4.3","7.9","2.8","7.2","2.5","1.7","1.0","2.4","1.4","37001","3703","51812","5171","(X)","(X)","(X)","(X)","36.0","(X)",
"795P200US2602500","Lenawee & Hillsdale Counties PUMA; Michigan","55548","1555","4.8","1.3","3.3","1.0","9.3","1.6","8.9","1.7","12.9","1.9","18.2","2.4","14.7","2.1","17.7","1.8","5.2","1.1","4.9","1.4","64060","3441","79722","4251","39.8","(X)","(X)","(X)","(X)","(X)","36199","1822","3.7","1.4","1.6","0.6","4.3","1.5","5.4","1.7","10.9","2.0","18.9","2.5","17.8","3.0","23.2","2.4","7.2","1.7","6.9","2.1","80088","2485","96003","5902","(X)","(X)","40.5","(X)","(X)","(X)","27881","1872","1.2","0.8","0.5","0.6","1.9","1.1","4.7","1.8","8.2","1.8","18.1","2.7","19.7","3.4","28.0","3.2","9.1","2.2","8.6","2.6","89195","7646","109459","7017","(X)","(X)","(X)","(X)","(X)","(X)","19349","1571","9.0","3.2","6.9","2.5","18.8","3.9","15.4","3.1","17.9","3.8","17.2","3.9","6.1","2.2","6.5","2.2","1.1","0.8","1.0","0.6","34915","3851","45493","3534","(X)","(X)","(X)","(X)","37.8","(X)",
"795P200US2602600","Jackson County PUMA; Michigan","63368","1404","4.8","1.2","3.5","1.1","8.7","1.8","9.4","1.9","16.0","2.2","18.2","2.0","13.4","2.0","16.0","2.1","5.7","1.2","4.3","1.2","59059","5572","78700","4394","41.1","(X)","(X)","(X)","(X)","(X)","37879","2041","3.2","1.4","1.1","0.6","5.5","1.9","7.0","2.0","11.1","2.4","19.8","2.9","16.1","2.9","21.8","3.0","8.3","1.8","6.0","1.8","79358","7603","95637","6429","(X)","(X)","38.6","(X)","(X)","(X)","27547","1857","1.3","0.9","0.8","0.6","2.2","1.2","5.6","2.0","7.2","2.2","16.8","3.3","19.4","3.7","27.9","3.8","11.1","2.4","7.6","2.4","96890","3238","N","N","(X)","(X)","(X)","(X)","(X)","(X)","25489","1832","7.5","2.5","7.1","2.5","14.0","3.1","13.7","3.3","23.2","4.4","17.1","3.4","8.7","2.5","5.3","2.1","2.0","1.0","1.5","0.9","38316","2070","51551","4923","(X)","(X)","(X)","(X)","43.3","(X)",
"795P200US2602701","Washtenaw County (West, Northeast & Southeast) PUMA; Michigan","44545","2037","2.5","1.1","2.4","1.1","6.2","1.8","3.1","1.1","9.6","2.3","14.3","2.6","10.4","2.3","20.6","3.5","11.4","2.2","19.5","3.5","102518","8265","141029","14184","30.6","(X)","(X)","(X)","(X)","(X)","32523","1570","1.2","0.8","1.5","1.1","2.8","1.5","2.3","1.1","6.7","2.2","10.9","2.8","11.1","2.9","23.3","4.5","15.4","3.0","24.9","4.2","125534","10752","167513","17761","(X)","(X)","31.5","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","143975","12111","N","N","(X)","(X)","(X)","(X)","(X)","(X)","12022","1740","6.8","3.7","4.8","3.1","16.5","5.3","7.4","3.4","18.0","6.1","21.5","6.1","9.2","4.4","10.8","4.7","2.1","2.0","2.9","2.0","44732","9070","63019","8961","(X)","(X)","(X)","(X)","26.5","(X)",
"795P200US2602702","Washtenaw County (East Central)--Ann Arbor City Area PUMA; Michigan","50166","2160","9.9","2.2","3.0","1.5","5.0","1.4","5.9","1.3","10.8","2.4","13.4","2.7","11.1","2.3","15.2","3.1","9.7","1.9","16.0","2.2","79302","7679","116731","9658","29.7","(X)","(X)","(X)","(X)","(X)","20769","1495","3.1","1.7","0.4","0.5","1.2","0.9","2.5","1.9","7.1","3.2","10.6","3.3","11.2","3.8","19.6","3.7","12.8","3.9","31.5","4.6","128939","18320","179949","20376","(X)","(X)","26.9","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","151949","17604","N","N","(X)","(X)","(X)","(X)","(X)","(X)","29397","2220","15.3","3.5","4.8","2.5","7.7","2.2","8.3","2.0","14.0","3.7","15.8","4.4","10.3","3.0","11.4","4.6","7.4","2.5","4.9","1.9","49691","7051","70253","6301","(X)","(X)","(X)","(X)","31.7","(X)",
"795P200US2602703","Washtenaw County (East Central)--Outside Ann Arbor City PUMA; Michigan","56234","2062","6.3","1.5","4.6","1.4","6.2","1.4","8.3","2.0","13.2","2.4","17.3","3.0","11.1","2.0","16.8","1.9","7.8","1.7","8.5","1.2","67701","5247","94958","5953","30.5","(X)","(X)","(X)","(X)","(X)","32805","1810","5.3","1.9","3.7","1.9","1.6","1.1","3.3","1.4","10.3","2.6","19.2","4.2","11.5","2.7","20.3","3.1","11.8","2.6","12.9","2.1","88889","7405","120891","9568","(X)","(X)","32.8","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","111744","8778","N","N","(X)","(X)","(X)","(X)","(X)","(X)","23429","1974","8.1","2.9","6.1","2.6","12.0","3.0","15.3","3.9","18.1","4.0","15.9","4.2","9.3","3.0","10.5","2.5","2.2","1.2","2.5","1.0","40742","3260","57106","4333","(X)","(X)","(X)","(X)","26.6","(X)",
"795P200US2602800","Livingston County PUMA; Michigan","76620","1021","1.9","0.5","1.8","0.7","4.8","1.0","5.0","1.3","8.8","1.8","13.9","1.6","13.7","1.6","20.8","2.2","14.1","1.6","15.2","1.7","100139","5390","125683","6223","32.7","(X)","(X)","(X)","(X)","(X)","57841","1618","1.0","0.6","0.9","0.6","1.8","0.7","3.2","0.9","6.4","2.0","13.1","1.9","14.8","2.0","23.5","2.8","16.6","2.0","18.8","2.4","117583","6795","142964","8493","(X)","(X)","32.7","(X)","(X)","(X)","49902","1949","0.5","0.4","0.6","0.6","1.5","0.7","3.2","1.0","3.6","1.4","12.0","1.9","14.5","2.3","25.0","3.0","17.8","2.1","21.4","2.8","128046","9284","N","N","(X)","(X)","(X)","(X)","(X)","(X)","18779","1525","5.2","2.0","4.8","2.3","14.5","3.6","10.8","4.6","16.6","4.0","17.3","3.5","10.9","3.3","10.2","2.7","6.0","2.9","3.6","1.5","45064","7814","69163","7108","(X)","(X)","(X)","(X)","32.0","(X)",
"795P200US2602901","Oakland County (West) PUMA; Michigan","54233","2152","2.8","1.3","3.7","1.2","5.2","1.4","5.7","1.5","8.4","1.9","14.9","2.7","10.3","2.1","18.7","2.5","13.2","2.2","17.0","2.6","95409","10137","123334","7792","35.9","(X)","(X)","(X)","(X)","(X)","37925","1954","1.3","0.8","1.3","0.9","2.4","1.3","3.1","1.5","6.7","2.1","13.8","2.8","9.8","2.1","24.1","3.3","16.0","3.0","21.6","3.7","118003","9429","144280","9377","(X)","(X)","38.7","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","131572","11252","N","N","(X)","(X)","(X)","(X)","(X)","(X)","16308","2028","7.8","4.0","8.7","3.5","12.5","3.8","12.9","4.2","12.9","4.1","18.6","6.0","10.3","4.1","5.5","2.2","5.2","2.8","5.6","2.8","42561","6103","66127","9843","(X)","(X)","(X)","(X)","28.2","(X)",
"795P200US2602902","Oakland County (Northeast) PUMA; Michigan","55076","2331","3.3","1.1","2.4","1.2","3.5","2.0","5.7","1.8","6.3","1.5","13.0","2.2","11.4","2.0","22.1","2.4","12.0","1.9","20.2","2.7","105602","7112","143439","10265","36.7","(X)","(X)","(X)","(X)","(X)","38591","1938","1.3","0.9","0.4","0.5","1.2","1.0","3.0","1.3","5.0","1.5","11.0","2.3","11.1","2.4","25.9","3.2","15.0","2.4","26.1","3.4","130236","6569","172046","13277","(X)","(X)","39.4","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","139280","10063","N","N","(X)","(X)","(X)","(X)","(X)","(X)","16485","2099","8.0","3.1","7.0","3.6","9.7","6.3","13.6","5.3","9.9","3.8","17.0","4.5","12.7","5.1","12.7","3.7","3.6","2.4","5.7","3.7","53190","11784","71754","11466","(X)","(X)","(X)","(X)","29.1","(X)",
"795P200US2602903","Oakland County (East Central)--Troy & Rochester Area PUMA; Michigan","68878","2713","3.2","1.1","2.7","1.1","3.5","0.9","5.9","1.4","5.7","1.6","11.8","2.2","13.4","2.3","20.1","2.1","12.5","1.9","21.3","2.5","107650","8284","138083","6628","32.8","(X)","(X)","(X)","(X)","(X)","45769","1679","1.0","0.8","0.3","0.2","1.3","0.6","3.4","1.5","4.2","1.6","8.4","2.2","13.3","3.0","21.7","2.7","16.7","2.6","29.7","3.2","142340","7673","170119","9040","(X)","(X)","33.7","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","154823","14105","N","N","(X)","(X)","(X)","(X)","(X)","(X)","23109","2559","7.9","2.8","7.5","3.2","7.5","2.4","11.3","3.3","8.8","3.2","19.0","4.7","14.9","4.5","16.0","3.2","3.5","1.5","3.7","1.7","58248","5425","71828","5453","(X)","(X)","(X)","(X)","30.9","(X)",
"795P200US2602904","Oakland County (Central) PUMA; Michigan","68396","2940","7.7","2.4","4.5","1.5","6.6","1.8","8.9","2.2","14.1","2.7","17.7","3.0","11.3","2.1","16.8","2.6","6.9","2.0","5.7","1.2","60283","4946","81482","4264","41.1","(X)","(X)","(X)","(X)","(X)","35393","1949","3.7","2.1","2.0","1.2","4.9","2.3","8.5","3.1","8.5","3.3","20.7","4.7","14.5","2.8","19.3","3.9","9.6","3.0","8.3","2.0","76812","7794","100253","6452","(X)","(X)","45.5","(X)","(X)","(X)","22394","2079","0.4","0.4","0.2","0.3","1.8","1.4","3.7","1.7","8.7","4.2","20.3","5.0","13.7","3.1","25.3","5.1","13.1","4.2","12.7","3.3","103137","11300","N","N","(X)","(X)","(X)","(X)","(X)","(X)","33003","3423","12.7","4.3","7.5","2.9","8.3","2.8","9.3","2.5","20.3","4.5","14.4","4.0","9.0","3.0","12.3","4.0","4.1","2.4","2.1","1.2","41596","3555","58537","6032","(X)","(X)","(X)","(X)","35.3","(X)",
